player_name,season,pos,age,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws_per_48,obpm,dbpm,bpm,vorp,mp,pk
Landry Fields,2011,SG,22,13.5,0.598,0.364,0.244,4.7,18.9,9,1.6,0.5,13.8,13.5,3.4,1.8,0.1,0.6,-0.4,0.2,1.4,2612,39
Larry Owens,2011,SF,28,11.19755245,0.5562517483,0.407965035,0.287986014,0.7916083916,11.43356643,8.418881119,3.221678322,2.681468531,12.01328671,12.72657343,0.05,0.1391608392,0.08293006993,-1.8,2.366783217,0.5776223776,0.08916083916,143,61
Larry Sanders,2011,C,22,11,0.448,0,0.187,7.7,16.3,3.2,1.3,6.5,11.6,17.6,-0.7,1.8,0.057,-5.2,1.7,-3.5,-0.3,872,15
Lazar Hayward,2011,SF,24,10.8,0.464,0.39,0.273,5.9,12.8,10.3,1.4,1.3,9.9,19.5,0.1,0.2,0.035,-1.6,-1.3,-2.9,-0.1,419,30
Leandro Barbosa,2011,SG,28,15.3,0.539,0.326,0.21,1.2,7.4,14.6,1.9,0.3,10.5,25.6,1.4,0.1,0.052,0.4,-1.7,-1.3,0.2,1395,28
LeBron James,2011,SF,26,27.3,0.594,0.188,0.446,3.3,18.7,34.9,2.1,1.3,13.8,31.5,10.3,5.3,0.244,6.3,1.8,8.1,7.8,3985,1
Leon Powe,2011,C-PF,27,15.00320122,0.5214618902,0.0155929878,0.593070122,8.326676829,14.17896341,3.63125,1.57804878,0.9210365854,7.300914634,22.41341463,0.2929878049,0.15,0.09005945122,-1.728506098,-1.68597561,-3.392987805,-0.1,342,49
Lester Hudson,2011,PG,26,6,0.349,0.625,0.167,1.5,6.5,34.1,2.8,1,21.4,19.8,-0.2,0,-0.082,-3.9,-0.4,-4.3,0,73,58
Linas Kleiza,2011,SF,26,10.1,0.502,0.323,0.16,4.1,16.5,6.2,1,0.5,13,21.7,-0.5,0.2,-0.012,-2.4,-2.3,-4.7,-0.7,1032,27
Lou Williams,2011,SG,24,18.9,0.54,0.318,0.448,2.1,7.7,24.1,1.4,0.7,9.7,27.8,3.5,1.6,0.141,3,-0.7,2.3,1.9,1877,61
Louis Amundson,2011,PF,28,11.5,0.452,0,0.475,13,17.4,3.5,1,3.6,9.8,15.7,0.2,0.5,0.044,-3.1,-1.4,-4.5,-0.4,691,61
Luc Mbah a Moute,2011,PF,24,11.5,0.518,0.016,0.439,9.2,14.3,5.3,1.8,1.1,13.1,13.1,1.5,3.3,0.109,-2.3,1.1,-1.3,0.4,2093,37
Luis Scola,2011,PF,30,18.4,0.538,0.003,0.257,6.9,21.6,13.7,1,1.3,10.5,25.7,3.3,2.2,0.11,0.4,-0.8,-0.4,1,2412,55
Luke Babbitt,2011,SF,21,1,0.305,0.291,0.164,5.1,22.4,6.9,0.8,1.2,11.9,22.8,-0.6,0.1,-0.143,-8.3,-2.5,-10.8,-0.3,137,16
Luke Harangody,2011,PF,23,10.11695313,0.443475,0.3159109375,0.125734375,7.4771875,18.91171875,7.592265625,1.205859375,2.0253125,6.849375,16.82992188,-0.068828125,0.518828125,0.04809609375,-3.28953125,-0.393515625,-3.701875,-0.218828125,640,52
Luke Ridnour,2011,PG,29,15,0.567,0.27,0.201,1.9,8.6,28.1,2.1,0.4,17.6,17.8,3.2,0.8,0.089,0.7,-0.7,0,1.1,2159,14
Luke Walton,2011,SF,30,5.1,0.378,0.293,0.086,2.2,13.1,18,1,0.6,20.5,14.3,-0.7,0.5,-0.016,-4.8,-0.2,-5,-0.4,488,32
Luol Deng,2011,SF,25,15.5,0.549,0.288,0.291,4.4,12.8,11.9,1.3,1.1,10.7,20.9,4.7,5.2,0.149,1.1,0.6,1.7,3,3895,7
Luther Head,2011,PG,28,11.7,0.538,0.39,0.305,3,8.8,17.7,0.9,1.1,14.7,16.1,0.6,0.2,0.073,0,-0.7,-0.7,0.2,586,24
Malik Allen,2011,PF,32,3.3,0.361,0,0.065,8.1,12.8,3.3,0.3,1.7,8.6,9.1,-0.1,0.2,0.046,-5.8,0.5,-5.4,-0.2,185,61
Manny Harris,2011,SG,21,10.4,0.486,0.318,0.322,4.3,13.2,14.8,1.7,0.6,16,19.1,-0.4,0.4,0.002,-2.3,-1.2,-3.5,-0.4,933,61
Manu Ginobili,2011,SG,33,21.7,0.581,0.433,0.403,2.1,11.8,26.4,2.6,0.8,12.7,26,6.6,3.2,0.195,4.1,1.3,5.4,4.5,2600,57
Marc Gasol,2011,C,26,16.8,0.58,0.01,0.425,7.1,19.4,11.6,1.5,4.3,15.1,16.9,4,3.9,0.146,0.3,2,2.3,2.8,3105,48
Marcin Gortat,2011,C,26,17.80305118,0.592492126,0.006720472441,0.3164891732,8.510531496,27.4140748,5.505905512,0.9,3.33769685,10.71387795,17.12509843,3.186909449,2.192814961,0.1520846457,0.1966535433,0.6851377953,0.8817913386,1.252559055,2032,57
Marco Belinelli,2011,SG,24,12.1,0.56,0.469,0.181,1.1,8.4,8,1.1,0.3,9.4,20,1.9,1.5,0.084,0.2,-0.8,-0.6,0.7,2130,18
Marcus Banks,2011,PG,29,6.8,0.543,0,4,0,5.5,17.2,2.3,0,26.6,15.3,0,0,0.011,-6.6,0.1,-6.5,0,22,13
Marcus Camby,2011,C,36,14.8,0.426,0.003,0.238,13.8,35.2,11.7,1.4,5,16,11.7,0.8,3,0.116,-0.7,2.2,1.5,1.4,1707,2
Marcus Cousin,2011,C,24,7.8,0.667,0,0,0,20.3,0,0,4.5,25,10.2,0,0,0.008,-4.3,-2.7,-7.1,0,18,61
Marcus Thornton,2011,SG,23,16.46859155,0.5248774648,0.2970746479,0.2277971831,3.991971831,13.29,13.20070423,1.882112676,0.4,9.466056338,24.90183099,1.501267606,1.220985915,0.09514929577,1.409295775,-0.4209859155,0.9883098592,1.003098592,1775,45
Mario Chalmers,2011,PG,24,10.3,0.538,0.595,0.16,1,9.5,16.8,2.5,0.3,18,15,0.7,2.3,0.089,-2.3,1.5,-0.8,0.5,2090,34
Mario West,2011,SG,26,9.1,0.474,0.19,0.238,2,9.4,13.2,3.2,0,7.9,10.1,0.1,0.1,0.069,-5.5,1.3,-4.2,-0.1,116,61
Marquis Daniels,2011,SF,30,11.7,0.527,0.091,0.246,3.3,11,10.6,2.2,1.8,12.9,15.1,0.3,1.7,0.103,-1.7,2.3,0.6,0.6,938,61
Marreese Speights,2011,C,23,15.3,0.532,0.014,0.251,10.1,22.9,7,0.6,2,11,22.8,0.7,1,0.11,-2.2,-0.8,-3,-0.2,755,16
Martell Webster,2011,SF,24,12.4,0.575,0.388,0.359,3.6,11.6,7.5,1.3,0.6,12.8,17.6,1.4,0.3,0.077,-0.4,-0.9,-1.3,0.2,1094,6
Marvin Williams,2011,SF,24,13.5,0.551,0.205,0.324,4.4,15.7,7.6,1,0.9,9.2,17.2,2.3,1.7,0.102,-0.3,-0.5,-0.8,0.6,2081,2
Matt Barnes,2011,SF,30,14.6,0.569,0.384,0.276,8.4,16.7,10.5,2,1.6,15.6,16.6,1.4,1.6,0.142,-0.5,1,0.6,0.7,1151,45
Matt Bonner,2011,PF,30,13.5,0.617,0.62,0.116,5,14.2,6.2,0.9,1,6.5,13.4,3,1.4,0.147,1.7,0.2,1.9,1.4,1555,45
Matt Carroll,2011,SG,30,12.2,0.53,0.231,0.261,2.5,11.7,6.9,1.6,0.8,9.4,19.8,0.3,0.5,0.062,-1.9,-0.8,-2.7,-0.1,582,61
Maurice Ager,2011,SG,26,10.1,0.682,0.364,0,0,7.9,6,1.7,0,26.7,22,0,0,-0.015,-0.9,0.2,-0.7,0,29,28
Maurice Evans,2011,SF,32,9.08140736,0.5114632021,0.3971262105,0.1370806972,3.875790833,7.98227889,4.490348612,1.118947708,0.714912847,6.814912847,14.24351194,0.7419302776,0.5580697224,0.05383860555,-2.190348612,-1.002808263,-3.220174306,-0.3810522918,1549,61
Mehmet Okur,2011,C,31,12.6,0.452,0.258,0.323,6.4,15.2,17.7,1.3,1.9,9,21.2,0.1,0.1,0.048,-1.3,-1.5,-2.8,0,168,37
Melvin Ely,2011,C,32,8.3,0.573,0,0.412,8.8,14.4,5.3,0.5,2.3,18.9,9,0.3,0.3,0.083,-2.9,-0.3,-3.2,-0.1,366,12
Metta World Peace,2011,SF,31,11.2,0.485,0.354,0.207,4.9,7.6,10.7,2.7,1.1,11.1,15.3,1.2,3.2,0.088,-1.4,1.5,0.2,1.3,2697,16
Michael Beasley,2011,SF,22,15.5,0.51,0.132,0.234,5.4,14.1,12.3,1.1,1.7,12.4,28.3,0.7,1,0.035,0,-1.8,-1.8,0.1,2361,2
Michael Redd,2011,SG,31,9.7,0.47,0.378,0.089,0,7.1,15.6,0.8,0.6,7.9,17.7,0,0.1,0.048,-2.6,-1.4,-4,-0.1,134,43
Mickael Pietrus,2011,SG-SF,28,9.828003613,0.5264647696,0.6518965673,0.1513026197,1.587759711,11.50103884,4.573441734,1.331120145,1.404561879,9.16535682,17.62488708,0.2,0.7377597109,0.05511833785,-1.187759711,0.2199186992,-0.9678410117,0.2188798555,1107,11
Mike Bibby,2011,PG,32,10.88888403,0.5710352298,0.6061645514,0.1082691466,0.9038730853,9.169671772,17.90864333,1.17833698,0.3108315098,14.37275711,14.58477024,1.846280088,1.415973742,0.08477680525,-0.590547046,-0.3780087527,-0.9185557987,0.5318818381,2700,2
Mike Conley,2011,PG,23,15.9,0.521,0.228,0.259,1.3,9,28,2.6,0.5,14.2,19.4,3.4,3.2,0.111,0.7,0.5,1.2,2.3,3379,4
Mike Dunleavy,2011,SG,30,14.6,0.593,0.488,0.24,1.9,16.2,10.1,1.2,1.3,10.7,16.9,2.6,1.9,0.129,1.1,0.4,1.6,1.5,1755,3
Mike Harris,2011,PF,27,17.9,0.515,0,0.667,14.1,21.3,10.2,0,4.3,11.4,24.2,0,0,0.102,-2.3,-0.2,-2.4,0,16,61
Mike Miller,2011,SG,30,9.7,0.525,0.584,0.168,5.7,19.5,9.1,1.3,0.2,15.9,14.4,0.4,1.2,0.09,-1.5,0.1,-1.4,0.1,1053,5
Mo Williams,2011,PG,28,13.89043624,0.5041854027,0.3360377517,0.2434286913,1.328691275,8.677600671,36.89815436,1.509563758,0.4084731544,17.51174497,24.68280201,0.2426174497,0.45,0.02627013423,-0.1191275168,-2.228691275,-2.397818792,-0.1393456376,1788,47
Monta Ellis,2011,SG,25,18.6,0.536,0.235,0.268,1.5,8.5,23.4,2.6,0.5,12.3,28.1,4.3,1.7,0.089,1.7,-0.9,0.8,2.3,3227,40
Morris Peterson,2011,SG,33,1.7,0.4,0.2,0,0,14.8,6.4,0,0,0,9.9,0,0,0.015,-8.7,-1,-9.8,0,23,21
Mustafa Shakur,2011,PG,26,6.8,0.389,0.169,0.254,4.8,11.2,24.9,1.6,1.4,21.5,23.2,-0.5,0.1,-0.112,-4.7,-1.9,-6.6,-0.2,159,61
Nate Robinson,2011,PG,26,9.997828233,0.5076638697,0.5320148075,0.1163099704,1.920384995,8.577443238,17.81026654,1.526307996,0.2955577493,14.68928924,21.89921027,-0.3455577493,1.477788746,0.05076752221,-2.481441264,-0.1255182626,-2.606959526,-0.15,1025,21
Nazr Mohammed,2011,C,33,15.91675781,0.5395574219,0.001997265625,0.2480800781,13.19972656,21.21292969,3.282148438,1.217578125,3.497539063,12.28269531,20.59507813,0.71703125,1.249453125,0.09988710937,-2.015664063,-0.8,-2.815664063,-0.2497265625,1428,29
Nenad Krstic,2011,C,27,13.11680458,0.556764163,0,0.3272288351,9.884404838,15.35760662,2.776798218,0.8823997454,1.182399745,9.787205602,16.89640356,1.714799491,1.267600255,0.1220241884,-1.432399745,-1.006397199,-2.473997454,-0.1647994908,1627,24
Nene,2011,C,28,20.4,0.657,0.008,0.615,7.5,20.8,10.4,1.8,2.4,13.9,18.8,6.4,3.1,0.201,2.1,1.5,3.6,3.2,2453,61
Nick Collison,2011,C,30,10.8,0.6,0,0.302,9.5,14.6,6.7,1.4,1.5,16.7,9.8,2.1,1.5,0.113,-1.9,0.7,-1.2,0.3,1937,12
Nick Young,2011,SG,25,14.5,0.538,0.29,0.244,1.4,8.6,6.6,1.1,0.6,8,24.4,2.3,0.4,0.065,0.6,-1.8,-1.3,0.4,2034,16
Nicolas Batum,2011,SF,22,14.8,0.563,0.424,0.203,5.1,12.8,8.1,1.5,1.6,8.6,17.8,4.4,2.3,0.126,1.1,0,1.1,2,2673,25
Nikola Pekovic,2011,C,25,11.2,0.573,0,0.433,11,13.2,4.8,1,3,22.5,19.4,0.2,0.5,0.035,-4.8,-0.9,-5.7,-0.8,887,31
O.J. Mayo,2011,SG,23,12.6,0.499,0.353,0.175,2.2,8.7,12.1,2,1.1,11,21.8,0.5,1.9,0.062,-0.4,-0.1,-0.6,0.7,2231,3
Omer Asik,2011,C,24,11.8,0.559,0,1.028,13.7,22.3,4.7,1.1,4.3,23.8,12.5,0.5,2.2,0.13,-3.6,1.8,-1.8,0.1,1137,36
Omri Casspi,2011,SF,22,11.7,0.517,0.452,0.185,4.8,16,6.6,1.6,0.6,10.3,16.7,1.1,1.3,0.069,-0.1,-0.4,-0.6,0.6,1702,23
Orien Greene,2011,SG,28,33,0.521,0,1,0,0,37.8,10.7,0,0,26.7,0,0,0.293,6,9.1,15.1,0,5,53
Othyus Jeffers,2011,SG,25,13.32360248,0.5467670807,0.06269254658,0.7157826087,8.54068323,15.41521739,9.269254658,2.715217391,0,13.99161491,13.61925466,0.3950310559,0.2962732919,0.09693478261,-1.639130435,-0.02236024845,-1.711490683,0,322,61
Pape Sy,2011,SF,22,9.2,0.478,0.167,0.5,11.6,5.7,14.5,2.6,0,29.1,23.3,0,0,-0.047,-3.5,-2.5,-6,0,32,53
Patrick Ewing,2011,SF,26,0.6,0.222,0.4,0.8,6.4,6.4,14.2,0,4.4,12.9,19.5,-0.1,0,-0.158,-5.6,-3.4,-9.1,0,21,1
Patrick Patterson,2011,PF,21,16.7,0.574,0.007,0.157,11.2,14.9,7.6,1,3,9.8,16.1,1.7,0.7,0.134,0.4,-0.1,0.3,0.5,868,14
Patty Mills,2011,PG,22,13,0.506,0.405,0.143,2.8,5.2,24.3,1.9,0.1,15.1,24.5,0.2,0.5,0.044,-0.1,-1.4,-1.5,0.1,788,61
Pau Gasol,2011,C,30,23.3,0.589,0.003,0.384,10.3,20.5,15.1,0.8,3.3,9.8,21.8,10,4.7,0.232,3.9,0.9,4.8,5.2,3395,3
Paul George,2011,SG,20,13,0.542,0.349,0.256,3.3,16.3,8.3,2.5,1.5,13.7,17.8,0.5,1.9,0.091,-1.6,1.4,-0.1,0.6,1398,10
Paul Millsap,2011,PF,25,19.8,0.578,0.023,0.342,7.5,19.4,12.6,2.1,2.2,11.3,22.6,5.2,2.5,0.143,1.6,0.3,1.9,2.5,2605,47
Paul Pierce,2011,SF,33,19.7,0.62,0.291,0.44,1.6,16.6,16.1,1.5,1.4,12.3,24,6.5,5.1,0.201,3,1.6,4.6,4.6,3117,10
Peja Stojakovic,2011,SF,33,15.19230146,0.5862463533,0.5990040519,0.1095299838,2.794165316,11.30113452,7.719124797,1.087601297,0.2230145867,6.561831442,19.3856564,0.8532414911,0.5122366288,0.1260858995,2.484035656,-0.3933549433,2.133468395,0.4730145867,967,14
Pops Mensah-Bonsu,2011,PF,27,-0.1,0.333,0,0,10.4,28,8,0,0,40,6.8,0,0,0.013,-9.1,0.7,-8.4,-0.1,35,61
Quentin Richardson,2011,SF,30,8.1,0.454,0.573,0.173,4.9,16.6,6.1,1.4,0.4,10.7,14.9,-0.2,1.5,0.067,-2.4,0.9,-1.5,0.1,1053,18
Quincy Pondexter,2011,SF,22,8.5,0.482,0.278,0.189,3.8,10.8,5.9,1.3,1.1,7.6,13.7,0.2,0.7,0.06,-2.4,0.1,-2.3,-0.1,743,26
Quinton Ross,2011,SF,29,3.7,0.437,0.051,0.237,3.3,6.9,4.3,0.5,1.3,9.7,9.5,-0.1,0.1,-0.007,-5.3,-0.8,-6.2,-0.4,353,61
Raja Bell,2011,SG,34,8.2,0.528,0.413,0.218,1.8,8.4,8.3,1.4,0.5,11,12.6,1.2,0.5,0.04,-2.4,-0.7,-3.1,-0.6,2097,61
Rajon Rondo,2011,PG,24,17.1,0.495,0.064,0.197,4.5,9.7,47.1,3.2,0.3,24.3,18.3,1.8,4.8,0.126,1.6,1.4,3.1,3.2,2872,21
Ramon Sessions,2011,PG,24,19,0.559,0.019,0.545,2.4,11.6,35,1.5,0.3,15.6,24.2,3.8,0.6,0.099,1.8,-1.4,0.3,1.3,2133,56
Randy Foye,2011,SG,27,11.4,0.516,0.409,0.281,1,6.7,17.5,1.6,1.1,13.7,19.9,0.9,0.8,0.051,-1.1,-0.7,-1.8,0.1,1551,7
Rashard Lewis,2011,SF-PF,31,12.00032895,0.5350592105,0.4184358553,0.1648881579,4.400328947,14.01743421,8.111842105,1.477796053,1.288980263,12.25049342,17.59967105,0.8889802632,1.411019737,0.07916282895,-0.6832236842,0.2832236842,-0.3944078947,0.5277960526,1824,32
Rasual Butler,2011,SG,31,6.195194805,0.4444636364,0.5735974026,0.1144909091,1.522987013,10.10038961,5.307142857,0.5398701299,1.522987013,8.766493506,15.82493506,-0.4915584416,0.2949350649,-0.008974025974,-2.315584416,-1.515194805,-3.830779221,-0.3932467532,777,52
Ray Allen,2011,SG,35,16.4,0.615,0.387,0.224,2.3,9,12.7,1.4,0.4,9.8,19.8,5.8,4.2,0.166,2.3,0.6,2.9,3.6,3251,5
Raymond Felton,2011,PG-SG,26,16.63509317,0.523878882,0.3266397516,0.2412360248,2.00310559,9.227018634,35.79906832,2.275776398,0.301552795,16.6015528,21.60341615,2.983540373,1.427329193,0.09398447205,1.568322981,-0.9956521739,0.5726708075,1.45310559,2889,5
Reggie Evans,2011,PF,30,12.4,0.466,0.01,0.854,17.2,34.4,6.4,1.9,0.6,21.6,10.1,0.5,0.8,0.077,-0.9,-0.6,-1.5,0.1,798,61
Reggie Williams,2011,SF,24,14.9,0.585,0.421,0.234,3.1,12.2,11.4,0.9,0.1,8.3,18.7,3.4,0.3,0.109,1.6,-1.8,-0.2,0.7,1626,4
Renaldo Balkman,2011,SF,26,9.293548387,0.5397580645,0.1495806452,0.3115483871,3.722580645,9.10483871,4.691935484,3.212903226,2.406451613,6.053225806,11.30322581,0.08548387097,0.08548387097,0.1143225806,-5.025806452,0.9193548387,-4.106451613,0,62,20
Richard Hamilton,2011,SG,32,15.8,0.52,0.215,0.256,1.9,8.7,19.8,1.4,0.2,10.5,26,1.6,0.2,0.059,0.6,-2.2,-1.6,0.1,1498,7
Richard Jefferson,2011,SF,30,12.4,0.612,0.478,0.304,2.6,11.8,6.5,0.8,1,11.3,15.4,3.7,2.1,0.115,0.5,-0.2,0.3,1.4,2635,13
Robin Lopez,2011,C,22,13.9,0.539,0,0.28,9.5,15.6,1.3,0.9,3.4,10.7,20.4,0.8,0.8,0.074,-3.1,-1,-4.1,-0.5,991,15
Rodney Carney,2011,SF,26,10.82217262,0.5220639881,0.3454032738,0.246625,4.296577381,12.10848214,4.813541667,1.814732143,1.141071429,11.66145833,18.11770833,0.09925595238,0.1985119048,0.03824553571,-1.493303571,-1.226190476,-2.770238095,-0.09925595238,336,16
Rodney Stuckey,2011,PG,24,18.4,0.544,0.109,0.461,3.7,8.6,27.5,1.9,0.4,13.5,24.5,4.4,0.6,0.111,1.5,-1.4,0.2,1.2,2183,15
Rodrigue Beaubois,2011,PG,22,11.4,0.5,0.372,0.135,1.7,10.2,21.9,2.1,1.2,16.6,26.7,-0.4,0.7,0.022,-3.2,0.5,-2.7,-0.1,496,25
Roger Mason Jr.,2011,SG,30,7.1,0.461,0.571,0.13,1.8,13.7,8.8,0.9,0.5,6.9,12.2,0.1,0.1,0.029,-2.4,-1.2,-3.6,-0.1,374,61
Ronald Dupree,2011,SF,30,0.5,0.25,0.25,0,0,28,10.7,0,0,0,13.8,0,0,-0.094,-7.3,-2.7,-10,0,13,61
Ronnie Brewer,2011,SG,25,13.8,0.518,0.063,0.311,3.7,13.2,12.1,3.2,0.9,10.2,13.9,1.7,3.8,0.147,-1.3,3.7,2.4,2,2041,14
Ronnie Price,2011,SG,27,5.5,0.434,0.329,0.186,3.7,6.6,11.7,3.1,0.6,19.5,18,-1.2,0.5,-0.048,-6.2,-0.1,-6.3,-0.8,717,61
Ronny Turiaf,2011,C,28,13.6,0.648,0,0.601,6.4,14.4,11.5,1.5,4.7,16.6,9.6,2.1,1.1,0.134,-0.8,2.2,1.4,1,1216,37
Roy Hibbert,2011,C,24,15.9,0.507,0.004,0.309,9.1,21,12.8,0.7,4.6,15.5,23.6,0.3,3.3,0.077,-1.8,0.7,-1.1,0.5,2376,17
Royal Ivey,2011,SG,29,8.2,0.527,0.421,0.053,1.6,10.2,6.8,2,0.5,11.4,12.8,0.1,0.1,0.06,-3.2,0.8,-2.3,0,161,37
Rudy Fernandez,2011,SG,25,13.4,0.522,0.628,0.254,2.4,9.5,16.9,2.6,0.6,12.1,18.7,2,1.8,0.1,0.1,0.8,0.9,1.3,1902,24
Rudy Gay,2011,SF,24,17.8,0.548,0.166,0.277,4.5,14.2,11.6,2.2,2.2,12.2,23.3,2.7,2.9,0.123,1.9,0.8,2.7,2.6,2152,8
Russell Westbrook,2011,PG,22,23.6,0.538,0.074,0.454,5.2,10.3,42.7,2.8,0.8,15.9,31.6,6.3,3.1,0.159,4.3,-0.1,4.2,4.4,3485,4
Ryan Anderson,2011,PF,22,19,0.591,0.65,0.223,10.8,18.1,6.2,1.1,2.1,7.8,20.4,4,2.5,0.216,4.2,0.4,4.6,2.4,1571,21
Ryan Gomes,2011,SF,28,9,0.504,0.418,0.168,3.4,10.7,8.5,1.5,0.4,9.2,12.7,1.3,1.2,0.057,-2.1,0,-2.1,-0.1,2095,50
Ryan Hollins,2011,C,26,10.7,0.642,0,0.744,6.6,11.6,3.6,1,2.7,18.7,13.7,1.3,0.5,0.072,-4,-0.3,-4.3,-0.7,1182,50
Sam Young,2011,SF,25,12.5,0.525,0.101,0.235,3,11.2,6.9,2.3,1.2,10.1,17.3,1.1,1.8,0.088,-1.6,0.7,-0.9,0.5,1833,36
Samardo Samuels,2011,PF,22,11.7,0.498,0.012,0.456,12,14,4.2,1.1,2,15.5,22.1,-0.3,0.3,0.002,-3.6,-2.2,-5.8,-0.7,701,61
Samuel Dalembert,2011,C,29,14.1,0.509,0.004,0.261,12.1,26.9,5.3,0.9,4.3,17.3,17.1,0.4,2.5,0.072,-2.4,0.2,-2.2,-0.1,1938,26
Sasha Pavlovic,2011,SG-SF,27,6.005939227,0.4983107735,0.4290441989,0.1412085635,0.3852209945,9.912430939,6.396132597,1.480662983,1.577900552,13.63135359,11.57527624,-0.1274861878,0.3430939227,0.04209116022,-4.214779006,1.193093923,-3.014779006,-0.0705801105,362,19
Sasha Vujacic,2011,SG,26,12.29927184,0.514878034,0.4406735437,0.1612384709,2.10163835,11.50825243,13.66474515,1.736893204,0.196723301,9.33598301,19.77864078,1.128701456,0.9836165049,0.06107524272,-1.004854369,-0.4975121359,-1.502366505,0.2434466019,1648,27
Sean Marks,2011,C,35,4.9,0.473,0.045,0.182,9,14.8,2.9,0.8,2,18.8,13.1,-0.1,0.2,0.019,-7.3,-0.8,-8.1,-0.3,208,44
Sebastian Telfair,2011,PG,25,10.5,0.497,0.324,0.249,2.6,5.9,24.2,1.7,0.3,19.3,19.9,0,0.2,0.008,-1.9,-1.6,-3.5,-0.3,711,13
Semih Erden,2011,C,24,10.30260504,0.5946302521,0,0.5421159664,7.905966387,15.80201681,5.12789916,1.316134454,3.126890756,19.80142857,13.71773109,0.328487395,0.9962184874,0.1147235294,-4.584453782,1.617142857,-2.967310924,-0.05537815126,595,60
Serge Ibaka,2011,PF,21,17.7,0.579,0.002,0.298,11.7,20.8,1.6,0.7,6.5,9.2,15.7,4.3,3.2,0.164,-0.2,0.7,0.5,1.4,2706,24
